,data,stato,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido
424,2021-04-23T17:00:00,ITA,21440,2979,24419,441124,465543,-6653,14761,3351461,118699,,,3935703,56565755,25004299.0,,153.0,,,3802126.0,133577.0,44037316.0,12528439.0
425,2021-04-24T17:00:00,ITA,20971,2894,23865,437583,461448,-4095,13817,3369048,119021,,,3949517,56886535,25114307.0,,143.0,,,3815137.0,134380.0,44211571.0,12674964.0
426,2021-04-25T17:00:00,ITA,20662,2862,23524,437688,461212,-236,13158,3382224,119238,,,3962674,57126017,25204896.0,,114.0,,,3827656.0,135018.0,44357013.0,12769004.0
427,2021-04-26T17:00:00,ITA,20635,2849,23484,429328,452812,-8400,8444,3398763,119539,,,3971114,57271836,25260009.0,,132.0,,,3835849.0,135265.0,44452541.0,12819295.0
428,2021-04-27T17:00:00,ITA,20312,2748,23060,425089,448149,-4663,10404,3413451,119912,,,3981512,57574570,25359025.0,,177.0,,,3844994.0,136518.0,44602172.0,12972398.0
429,2021-04-28T17:00:00,ITA,19860,2711,22571,420200,442771,-5378,13385,3431867,120256,,,3994894,57910906,25467042.0,,168.0,,,3857606.0,137288.0,44795818.0,13115088.0
430,2021-04-29T17:00:00,ITA,19351,2640,21991,416718,438709,-4062,14320,3449955,120544,,,4009208,58240981,25583477.0,,129.0,,,3871310.0,137898.0,44982109.0,13258872.0
431,2021-04-30T17:00:00,ITA,18940,2583,21523,414747,436270,-2439,13446,3465576,120807,,,4022653,58579752,25689062.0,,137.0,,,3884033.0,138620.0,45160101.0,13419651.0
432,2021-05-01T17:00:00,ITA,18381,2522,20903,409639,430542,-5728,12965,3484042,121033,,,4035617,58957954,25805883.0,,143.0,,,3896229.0,139388.0,45347122.0,13610832.0
433,2021-05-02T17:00:00,ITA,18345,2524,20869,410037,430906,364,9148,3492679,121177,,,4044762,59114826,25869438.0,,109.0,,,3905196.0,139566.0,45461412.0,13653414.0
434,2021-05-03T17:00:00,ITA,18395,2490,20885,402673,423558,-7348,5948,3505717,121433,,,4050708,59236655,25916186.0,,121.0,,,3910871.0,139837.0,45538751.0,13697904.0
435,2021-05-04T17:00:00,ITA,18176,2423,20599,393290,413889,-9669,9116,3524194,121738,,,4059821,59552161,26010560.0,,136.0,,,3919045.0,140776.0,45686281.0,13865880.0
436,2021-05-05T17:00:00,ITA,17520,2368,19888,387241,407129,-6760,10585,3541266,122005,,,4070400,59879330,26124917.0,,142.0,,,3929071.0,141329.0,45876644.0,14002686.0
437,2021-05-06T17:00:00,ITA,16867,2308,19175,383627,402802,-4327,11807,3557133,122263,,,4082198,60203970,26238166.0,,127.0,,,3940320.0,141878.0,46066040.0,14137930.0
438,2021-05-07T17:00:00,ITA,16331,2253,18584,378980,397564,-5238,10554,3572713,122470,,,4092747,60532582,26343704.0,,109.0,,,3950367.0,142380.0,46238660.0,14293922.0
439,2021-05-08T17:00:00,ITA,15799,2211,18010,372110,390120,-7444,10176,3590107,122694,,,4102921,60871018,26453189.0,,110.0,,,3960023.0,142898.0,46409365.0,14461653.0
440,2021-05-09T17:00:00,ITA,15420,2192,17612,366242,383854,-6266,8292,3604523,122833,,,4111210,61097024,26539037.0,,103.0,,,3967968.0,143242.0,46550555.0,14546469.0
441,2021-05-10T17:00:00,ITA,15427,2158,17585,356085,373670,-10184,5080,3619586,123031,,,4116287,61227024,26584979.0,,80.0,,,3972875.0,143412.0,46631530.0,14595494.0
442,2021-05-11T17:00:00,ITA,14937,2056,16993,346866,363859,-9811,6946,3636089,123282,,,4123230,61513452,26673109.0,,100.0,,,3979095.0,144135.0,46766636.0,14746816.0
443,2021-05-12T17:00:00,ITA,14280,1992,16272,336150,352422,-11437,7852,3655112,123544,,,4131078,61820196,26766895.0,,91.0,,,3986624.0,144454.0,46933112.0,14887084.0
444,2021-05-13T17:00:00,ITA,13608,1893,15501,330507,346008,-6414,8085,3669407,123745,,,4139160,62107222,26862873.0,,81.0,,,3994263.0,144897.0,47095876.0,15011346.0
445,2021-05-14T17:00:00,ITA,13050,1860,14910,324696,339606,-6402,7567,3683189,123927,,,4146722,62405408,26954888.0,,99.0,,,4001392.0,145330.0,47260816.0,15144592.0
446,2021-05-15T17:00:00,ITA,12493,1805,14298,318532,332830,-6776,6659,3696481,124063,,,4153374,62700094,27050515.0,,63.0,,,4007732.0,145642.0,47414716.0,15285378.0
447,2021-05-16T17:00:00,ITA,12134,1779,13913,314969,328882,-3948,5753,3706084,124156,,,4159122,62902667,27119978.0,,60.0,,,4013250.0,145872.0,47535456.0,15367211.0
448,2021-05-17T17:00:00,ITA,12024,1754,13778,309113,322891,-5991,3455,3715389,124296,,,4162576,63021591,27161204.0,,69.0,,,4016570.0,146006.0,47612326.0,15409265.0
449,2021-05-18T17:00:00,ITA,11539,1689,13228,302080,315308,-7583,4452,3727220,124497,,,4167025,63284455,27239427.0,,86.0,,,4020602.0,146423.0,47737696.0,15546759.0
450,2021-05-19T17:00:00,ITA,11018,1643,12661,294069,306730,-8578,5506,3741149,124646,,,4172525,63571711,27325605.0,,70.0,,,4025797.0,146728.0,47893803.0,15677908.0
451,2021-05-20T17:00:00,ITA,10383,1544,11927,287559,299486,-7244,5741,3753965,124810,,,4178261,63822748,27404562.0,,69.0,,,4031285.0,146976.0,48031457.0,15791291.0
673,2021-12-28T17:00:00,ITA,10089,1145,11234,587634,598868,61364,78313,5020601,136943,,,5756412,136733800,40495149.0,,119.0,,,5370720.0,385692.0,72335409.0,64398391.0
674,2021-12-29T17:00:00,ITA,10578,1185,11763,663102,674865,75997,98030,5042472,137091,,,5854428,137763229,40689614.0,,126.0,,,5430667.0,423761.0,72652945.0,65110284.0
675,2021-12-30T17:00:00,ITA,10866,1226,12092,767371,779463,104598,126888,5064718,137247,,,5981428,138913581,40905632.0,,134.0,,,5507443.0,473985.0,72990973.0,65922608.0
676,2021-12-31T17:00:00,ITA,11150,1260,12410,888574,900984,121521,144243,5087297,137402,,,6125683,140137606,41145671.0,,119.0,,,5587230.0,538453.0,73357137.0,66780469.0
677,2022-01-01T17:00:00,ITA,11265,1297,12562,1009231,1021793,120809,141358,5107729,137513,,,6267035,141268542,41329516.0,,135.0,,,5666599.0,600436.0,73690819.0,67577723.0
678,2022-01-02T17:00:00,ITA,11756,1319,13075,1057462,1070537,48744,61046,5119893,137646,,,6328076,141547196,41421590.0,,104.0,,,5714553.0,613523.0,73856391.0,67690805.0
679,2022-01-03T17:00:00,ITA,12333,1351,13684,1111368,1125052,54515,68052,5133272,137786,,,6396110,141992517,41510822.0,,103.0,,,5759069.0,637041.0,74013084.0,67979433.0
680,2022-01-04T17:00:00,ITA,12912,1392,14304,1250993,1265297,140245,170844,5163605,138045,,,6566947,143220927,41719220.0,,153.0,,,5826648.0,740299.0,74299160.0,68921767.0
681,2022-01-05T17:00:00,ITA,13364,1428,14792,1406325,1421117,155820,189109,5196642,138276,,,6756035,144315182,41928155.0,,132.0,,,5918596.0,837439.0,74662839.0,69652343.0
682,2022-01-06T17:00:00,ITA,13827,1467,15294,1578285,1593579,172462,219441,5243412,138474,,,6975465,145453492,42171448.0,,177.0,,,6014907.0,960558.0,75023110.0,70430382.0
683,2022-01-07T17:00:00,ITA,14591,1499,16090,1657981,1674071,80492,108304,5270994,138697,,,7083762,145945664,42287504.0,,120.0,,,6080761.0,1003001.0,75250881.0,70694783.0
684,2022-01-08T17:00:00,ITA,14930,1557,16487,1802406,1818893,144822,197552,5323523,138881,,,7281297,147165930,42520576.0,,154.0,,,6164375.0,1116922.0,75568209.0,71597721.0
685,2022-01-09T17:00:00,ITA,15647,1595,17242,1926737,1943979,125086,155659,5353922,139038,,,7436939,148159131,42725013.0,,142.0,,,6229650.0,1207289.0,75856287.0,72302844.0
686,2022-01-10T17:00:00,ITA,16340,1606,17946,1986651,2004597,60618,101762,5410482,139265,,,7554344,148771952,42856913.0,,114.0,,,6286591.0,1267753.0,76085265.0,72686687.0
687,2022-01-11T17:00:00,ITA,17067,1677,18744,2115395,2134139,129542,220532,5500938,139559,,,7774863,150147466,43105796.0,,185.0,,,6361711.0,1413152.0,76403257.0,73744209.0
688,2022-01-12T17:00:00,ITA,17309,1669,18978,2203082,2222060,87921,196224,5609136,139872,,,7971068,151338033,43353643.0,,156.0,,,6434616.0,1536452.0,76764844.0,74573189.0
689,2022-01-13T17:00:00,ITA,17648,1668,19316,2304202,2323518,101458,184615,5691939,140188,,,8155645,152519212,43584304.0,,156.0,,,6506687.0,1648958.0,77098992.0,75420220.0
690,2022-01-14T17:00:00,ITA,18019,1679,19698,2379130,2398828,75310,186253,5817138,140548,,,8356514,153651521,43803735.0,,136.0,,,6580117.0,1776397.0,77413988.0,76237533.0
691,2022-01-15T17:00:00,ITA,18370,1677,20047,2450800,2470847,72019,180426,5937747,140856,,,8549450,154869351,44031304.0,,141.0,,,6657120.0,1892330.0,77738750.0,77130601.0
692,2022-01-16T17:00:00,ITA,18719,1691,20410,2528447,2548857,78010,149512,6016954,141104,,,8706915,155797197,44217594.0,,128.0,,,6696656.0,2010259.0,77976882.0,77820315.0
693,2022-01-17T17:00:00,ITA,19228,1717,20945,2534333,2555278,6421,83403,6093633,141391,,,8790302,156338495,44322789.0,,122.0,,,6731060.0,2059242.0,78131373.0,78207122.0
694,2022-01-18T17:00:00,ITA,19448,1715,21163,2540993,2562156,6878,212004,6314444,141825,,,9018425,157819844,44547215.0,,150.0,,,6786905.0,2231520.0,78396506.0,79423338.0
695,2022-01-19T17:00:00,ITA,19500,1688,21188,2605402,2626590,64434,192320,6450596,142205,,,9219391,159001733,46518189.0,,134.0,,,6845556.0,2373835.0,78704737.0,80296996.0
696,2022-01-20T17:00:00,ITA,19659,1698,21357,2660684,2682041,55451,188797,6593625,142590,,,9418256,160111999,46726531.0,,155.0,,,6904080.0,2514176.0,78992687.0,81119312.0
697,2022-01-21T17:00:00,ITA,19485,1707,21192,2674511,2695703,13662,179106,6765190,142963,,,9603856,161229552,46930178.0,,148.0,,,6977045.0,2626811.0,79260426.0,81969126.0
698,2022-01-22T17:00:00,ITA,19442,1676,21118,2702831,2723949,28246,171263,6913946,143296,,,9781191,162273201,47126726.0,,121.0,,,7033326.0,2747865.0,79521523.0,82751678.0
699,2022-01-23T17:00:00,ITA,19627,1685,21312,2713594,2734906,10957,138860,7045249,143523,,,9923678,163206585,47287113.0,,132.0,,,7073843.0,2849835.0,79721198.0,83485387.0
700,2022-01-24T17:00:00,ITA,19862,1685,21547,2688310,2709857,-25049,77696,7147612,143875,,,10001344,163725878,47388265.0,,101.0,,,7104011.0,2897333.0,79854189.0,83871689.0
701,2022-01-25T17:00:00,ITA,20037,1691,21728,2667534,2689262,-20595,190514,7382789,144344,,,10216395,165147423,47609557.0,,131.0,,,7179872.0,3036523.0,80112854.0,85034569.0
702,2022-01-26T17:00:00,ITA,20001,1665,21666,2694915,2716581,27319,167206,7522210,144770,,,10383561,166244710,47808448.0,,123.0,,,7229762.0,3153799.0,80372410.0,85872300.0
703,2022-01-27T17:00:00,ITA,19853,1645,21498,2684955,2706453,-10128,155697,7687989,145159,,,10539601,167284466,47990083.0,,125.0,,,7281390.0,3258211.0,80606511.0,86677955.0
704,2022-01-28T17:00:00,ITA,19796,1630,21426,2647402,2668828,-37625,143898,7869583,145537,,,10683948,168335754,48165860.0,,126.0,,,7332896.0,3351052.0,80837676.0,87498078.0
705,2022-01-29T17:00:00,ITA,19636,1588,21224,2643424,2664648,-4180,137147,8010813,145914,,,10821375,169335244,48335306.0,,118.0,,,7372626.0,3448749.0,81055511.0,88279733.0
706,2022-01-30T17:00:00,ITA,19617,1593,21210,2622607,2643817,-20831,104065,8135519,146149,,,10925485,170153413,48482902.0,,95.0,,,7404881.0,3520604.0,81225749.0,88927664.0
707,2022-01-31T17:00:00,ITA,19913,1584,21497,2571109,2592606,-51211,57715,8244012,146498,,,10983116,170631727,48563681.0,,112.0,,,7425544.0,3557572.0,81342858.0,89288869.0
708,2022-02-01T17:00:00,ITA,19873,1549,21422,2455092,2476514,-116092,133142,8492983,146925,,,11116422,171878714,48742289.0,,107.0,,,7465049.0,3651373.0,81545324.0,90333390.0
709,2022-02-02T17:00:00,ITA,19550,1524,21074,2386552,2407626,-68888,118994,8680799,147320,,,11235745,172843235,48915615.0,,104.0,,,7502430.0,3733315.0,81773768.0,91069467.0
710,2022-02-03T17:00:00,ITA,19324,1457,20781,2307449,2328230,-79396,112691,8872737,147734,,,11348701,173758572,49063883.0,,95.0,,,7544511.0,3804190.0,81978831.0,91779741.0
711,2022-02-04T17:00:00,ITA,19000,1440,20440,2197904,2218344,-109886,99522,9083090,148167,,,11449601,174643465,49207964.0,,114.0,,,7576778.0,3872823.0,82168606.0,92474859.0
712,2022-02-05T17:00:00,ITA,18615,1411,20026,2108517,2128543,-89801,93157,9265708,148542,,,11542793,175489945,49348658.0,,104.0,,,7608501.0,3934292.0,82366772.0,93123173.0
713,2022-02-06T17:00:00,ITA,18498,1431,19929,2053319,2073248,-55295,78952,9399717,148771,,,11621736,176176489,49467196.0,,105.0,,,7633243.0,3988493.0,82517134.0,93659355.0
714,2022-02-07T17:00:00,ITA,18675,1423,20098,1970603,1990701,-82547,41247,9523540,149097,,,11663338,176570152,49539069.0,,70.0,,,7646782.0,4016556.0,82605992.0,93964160.0
715,2022-02-08T17:00:00,ITA,18337,1376,19713,1908087,1927800,-62901,101864,9688455,149512,,,11765767,177569247,49685945.0,,99.0,,,7671892.0,4093875.0,82785626.0,94783621.0
716,2022-02-09T17:00:00,ITA,17932,1350,19282,1855343,1874625,-53175,81367,9822915,149896,,,11847436,178300531,49816014.0,,90.0,,,7696394.0,4151042.0,82976598.0,95323933.0
717,2022-02-10T17:00:00,ITA,17354,1322,18676,1794598,1813274,-61351,75861,9960136,150221,,,11923631,178984246,49937792.0,,83.0,,,7720991.0,4202640.0,83142747.0,95841499.0
718,2022-02-11T17:00:00,ITA,16824,1265,18089,1733036,1751125,-62149,67152,10089429,150555,,,11991109,179648032,50046103.0,,100.0,,,7741794.0,4249315.0,83313057.0,96334975.0
719,2022-02-12T17:00:00,ITA,16310,1223,17533,1678081,1695614,-55511,62231,10206892,150824,,,12053330,180235677,50148897.0,,68.0,,,7760728.0,4292602.0,83484074.0,96751603.0
720,2022-02-13T17:00:00,ITA,16060,1190,17250,1621423,1638673,-56941,51959,10315987,151015,,,12105675,180698558,50236430.0,,66.0,,,7777132.0,4328543.0,83603062.0,97095496.0
721,2022-02-14T17:00:00,ITA,16050,1173,17223,1573392,1590615,-48058,28630,10392540,151296,,,12134451,180982449,50287710.0,,63.0,,,7784068.0,4350383.0,83677548.0,97304901.0
722,2022-02-15T17:00:00,ITA,15602,1119,16721,1533689,1550410,-40205,70852,10503380,151684,,,12205474,181678193,50396431.0,,87.0,,,7801885.0,4403589.0,83819169.0,97859024.0
723,2022-02-16T17:00:00,ITA,15127,1073,16200,1463913,1480113,-70297,59749,10633268,151962,,,12265343,182233273,50502584.0,,75.0,,,7817195.0,4448148.0,83967772.0,98265501.0
724,2022-02-17T17:00:00,ITA,14562,1037,15599,1422609,1438208,-41905,57890,10732908,152282,,,12323398,182771404,50596115.0,,71.0,,,7832891.0,4490507.0,84100681.0,98670723.0
725,2022-02-18T17:00:00,ITA,13948,987,14935,1389187,1404122,-34086,53662,10820380,152596,,,12377098,183281687,50687246.0,,52.0,,,7848319.0,4528779.0,84228399.0,99053288.0
726,2022-02-19T17:00:00,ITA,13387,953,14340,1355438,1369778,-34344,50534,10905147,152848,,,12427773,183773732,50780044.0,,76.0,,,7862292.0,4565481.0,84351579.0,99422153.0
727,2022-02-20T17:00:00,ITA,13284,934,14218,1334129,1348347,-21431,42081,10968639,152989,,,12469975,184146508,50853494.0,,52.0,,,7872447.0,4597528.0,84446773.0,99699735.0
728,2022-02-21T17:00:00,ITA,13375,928,14303,1307668,1321971,-26376,24408,11019298,153190,,,12494459,184378274,50898597.0,,55.0,,,7878835.0,4615624.0,84507224.0,99871050.0
729,2022-02-22T17:00:00,ITA,13076,896,13972,1277821,1291793,-30178,60029,11109291,153512,,,12554596,184981913,50992982.0,,82.0,,,7892532.0,4662064.0,84638245.0,100343668.0
730,2022-02-23T17:00:00,ITA,12527,886,13413,1208010,1221423,-70370,49040,11228571,153764,,,12603758,185461360,51086581.0,,81.0,,,7904335.0,4699423.0,84774479.0,100686881.0
731,2022-02-24T17:00:00,ITA,12125,839,12964,1186264,1199228,-22195,46169,11298010,154013,,,12651251,185945890,51179953.0,,56.0,,,7917305.0,4733946.0,84894619.0,101051271.0
732,2022-02-25T17:00:00,ITA,11706,799,12505,1163419,1175924,-23304,40948,11363190,154206,,,12693320,186386005,51261122.0,,58.0,,,7929496.0,4763824.0,85013268.0,101372737.0
733,2022-02-26T17:00:00,ITA,11103,763,11866,1128692,1140558,-35366,38375,11437706,154416,,,12732680,186820082,51340236.0,,44.0,,,7939603.0,4793077.0,85121863.0,101698219.0
734,2022-02-27T17:00:00,ITA,10868,733,11601,1110677,1122278,-18280,30629,11487720,154560,,,12764558,187137866,51411708.0,,26.0,,,7915757.0,4848801.0,85200886.0,101936980.0
735,2022-02-28T17:00:00,ITA,10851,714,11565,1088369,1099934,-22344,17981,11528135,154767,,,12782836,187336379,51449663.0,,39.0,,,7949300.0,4833536.0,85251765.0,102084614.0
736,2022-03-01T17:00:00,ITA,10456,708,11164,1062066,1073230,-26704,46631,11601742,155000,,,12829972,187867237,51541775.0,,74.0,,,7959909.0,4870063.0,85369378.0,102497859.0
769,2022-04-03T17:00:00,ITA,10017,489,10506,1273510,1284016,6405,53588,13402015,159784,,,14845815,202264141,54585746.0,,42.0,,,8343747.0,6502068.0,88596224.0,113667917.0
770,2022-04-04T17:00:00,ITA,10241,483,10724,1263581,1274305,-9711,30630,13442930,159909,,,14877144,203647359,54806680.0,,36.0,,,8347867.0,6529277.0,88644333.0,115003026.0
771,2022-04-05T17:00:00,ITA,10246,471,10717,1263671,1274388,83,88173,13531567,160103,,,14966058,204235935,54911237.0,,57.0,,,8363971.0,6602087.0,88747785.0,115488150.0
772,2022-04-06T17:00:00,ITA,10164,466,10630,1263227,1273857,-531,69278,13601834,160252,,,15035943,204697383,55006392.0,,51.0,,,8377224.0,6658719.0,88855028.0,115842355.0
773,2022-04-07T17:00:00,ITA,10078,471,10549,1242507,1253056,-20801,69596,13692608,160402,,,15106066,205167186,55095875.0,,65.0,,,8390941.0,6715125.0,88952864.0,116214322.0
774,2022-04-08T17:00:00,ITA,10102,462,10564,1239043,1249607,-3449,66535,13763554,160546,,,15173707,205609215,55185541.0,,52.0,,,8403817.0,6769890.0,89045428.0,116563787.0
775,2022-04-09T17:00:00,ITA,10023,462,10485,1227380,1237865,-11742,63992,13839605,160658,,,15238128,206047664,55264773.0,,42.0,,,8418326.0,6819802.0,89134714.0,116912950.0
776,2022-04-10T17:00:00,ITA,10038,465,10503,1236053,1246556,8691,51376,13884744,160748,,,15292048,206399929,55338102.0,,39.0,,,8425148.0,6866900.0,89202927.0,117197002.0
777,2022-04-11T17:00:00,ITA,10256,466,10722,1222040,1232762,-13794,28368,13927128,160863,,,15320753,206592711,55379914.0,,30.0,,,8430106.0,6890647.0,89245718.0,117346993.0
778,2022-04-12T17:00:00,ITA,10207,463,10670,1218075,1228745,-4017,83643,14015032,161032,,,15404809,207155729,55481704.0,,53.0,,,8444209.0,6960600.0,89344598.0,117811131.0
779,2022-04-13T17:00:00,ITA,10166,449,10615,1217243,1227858,-887,62037,14078350,161187,,,15467395,207575724,55564655.0,,42.0,,,8456631.0,7010764.0,89441567.0,118134157.0
780,2022-04-14T17:00:00,ITA,10075,420,10495,1217167,1227662,-196,64951,14144014,161336,,,15533012,208014099,55649255.0,,35.0,,,8470153.0,7062859.0,89531077.0,118483022.0
785,2022-04-19T17:00:00,ITA,10214,422,10636,1197643,1208279,-8564,27214,14387830,161893,,,15758002,209450124,55944112.0,,38.0,,,8507229.0,7250773.0,89804639.0,119645485.0
786,2022-04-20T17:00:00,ITA,10207,413,10620,1196280,1206900,-1379,99848,14489444,162098,,,15858442,210060724,56057089.0,,44.0,,,8519882.0,7338560.0,89900944.0,120159780.0
787,2022-04-21T17:00:00,ITA,10231,415,10646,1212167,1222813,15913,75020,14549360,162264,,,15934437,210506904,56150932.0,,40.0,,,8530764.0,7403673.0,89995782.0,120511122.0
788,2022-04-22T17:00:00,ITA,10076,411,10487,1212635,1223122,309,73212,14622593,162466,,,16008181,210944097,56239024.0,,46.0,,,8543764.0,7464417.0,90082691.0,120861406.0
791,2022-04-25T17:00:00,ITA,10050,416,10466,1232134,1242600,-1549,24878,14755958,162781,,,16161339,211830644,56427324.0,,26.0,,,8567833.0,7593506.0,90247206.0,121583438.0
792,2022-04-26T17:00:00,ITA,10328,409,10737,1224239,1234976,-7624,29575,14793420,162927,,,16191323,212013319,56466076.0,,23.0,,,8571877.0,7619446.0,90282688.0,121730631.0
793,2022-04-27T17:00:00,ITA,10155,394,10549,1224127,1234676,-300,87940,14881965,163113,,,16279754,212567845,56570548.0,,34.0,,,8589149.0,7690605.0,90368487.0,122199358.0
794,2022-04-28T17:00:00,ITA,10076,382,10458,1238348,1248806,14130,69204,14937738,163244,,,16349788,213009371,56655438.0,,46.0,,,8596881.0,7752907.0,90466187.0,122543184.0
871,2022-07-14T17:00:00,ITA,10115,391,10506,1412919,1423425,31535,107122,18294517,169601,,,19887543,231776628,60836652.0,,48.0,,,9022123.0,10865420.0,94358940.0,137417688.0
872,2022-07-15T17:00:00,ITA,10363,395,10758,1416008,1426766,3341,96384,18388978,169735,,,19985479,232167636,60922939.0,,52.0,,,9032360.0,10953119.0,94411447.0,137756189.0
873,2022-07-16T17:00:00,ITA,10434,405,10839,1437711,1448550,21784,89830,18458467,169846,,,20076863,232565974,61008831.0,,57.0,,,9043627.0,11033236.0,94464501.0,138101473.0
874,2022-07-17T17:00:00,ITA,10576,403,10979,1454071,1465050,16500,67817,18510884,169925,,,20145859,232863728,61075878.0,,38.0,,,9050509.0,11095350.0,94501204.0,138362524.0
875,2022-07-18T17:00:00,ITA,10848,417,11265,1443130,1454395,-10655,31204,18553478,170037,,,20177910,232999370,61115142.0,,41.0,,,9049928.0,11127982.0,94523918.0,138475452.0
876,2022-07-19T17:00:00,ITA,10975,413,11388,1441553,1452941,-1454,120683,18675859,170213,,,20299013,233518654,61219715.0,,50.0,,,9068553.0,11230460.0,94586321.0,138932333.0
877,2022-07-20T17:00:00,ITA,11037,410,11447,1447929,1459376,6435,86067,18756068,170370,,,20385814,233898775,61302770.0,,42.0,,,9077912.0,11307902.0,94649064.0,139249711.0
878,2022-07-21T17:00:00,ITA,10984,410,11394,1444427,1455821,-3555,80653,18841001,170527,,,20467349,234264775,61384714.0,,40.0,,,9087727.0,11379622.0,94706008.0,139558767.0
879,2022-07-22T17:00:00,ITA,10944,405,11349,1438090,1449439,-6382,71075,18918895,170682,,,20539016,234605966,61458173.0,,43.0,,,9096001.0,11443015.0,94753661.0,139852305.0
880,2022-07-23T17:00:00,ITA,10857,408,11265,1420595,1431860,-17579,68170,19005532,170798,,,20608190,234956596,61533020.0,,52.0,,,9104089.0,11504101.0,94801846.0,140154750.0
881,2022-07-24T17:00:00,ITA,10925,405,11330,1418535,1429865,-1995,51208,19059325,170875,,,20660065,235218628,61594203.0,,28.0,,,9108464.0,11551601.0,94839457.0,140379171.0
882,2022-07-25T17:00:00,ITA,11081,426,11507,1402875,1414382,-15483,23699,19098821,170979,,,20684182,235341178,61626681.0,,43.0,,,9111330.0,11572852.0,94860765.0,140480413.0
883,2022-07-26T17:00:00,ITA,11124,434,11558,1383875,1395433,-18949,88221,19206168,171232,,,20772833,235787896,61716490.0,,61.0,,,9125515.0,11647318.0,94921201.0,140866695.0
884,2022-07-27T17:00:00,ITA,11094,424,11518,1368609,1380127,-15306,63837,19285667,171439,,,20837233,236105616,61785123.0,,47.0,,,9130798.0,11706435.0,94974912.0,141130704.0
885,2022-07-28T17:00:00,ITA,10911,406,11317,1341012,1352329,-27798,60381,19374092,171638,,,20898059,236401920,61848892.0,,49.0,,,9137568.0,11760491.0,95022792.0,141379128.0
886,2022-07-29T17:00:00,ITA,10768,400,11168,1312096,1323264,-29065,54088,19457330,171882,,,20952476,236683578,61908074.0,,38.0,,,9144183.0,11808293.0,95066728.0,141616850.0
887,2022-07-30T17:00:00,ITA,10602,382,10984,1275742,1286726,-36538,49571,19544044,172003,,,21002773,236973591,61969898.0,,28.0,,,9150197.0,11852576.0,95110313.0,141863278.0
888,2022-07-31T17:00:00,ITA,10499,388,10887,1265596,1276483,-10243,36966,19591456,172086,,,21040025,237178494,62012289.0,,33.0,,,9153523.0,11882206.0,95139824.0,142038670.0
889,2022-08-01T17:00:00,ITA,10527,398,10925,1243828,1254753,-21730,18813,19632585,172207,,,21059545,237284333,62040279.0,,36.0,,,9155799.0,11903746.0,95159112.0,142125221.0
890,2022-08-02T17:00:00,ITA,10245,386,10631,1219076,1229707,-25046,64861,19722540,172397,,,21124644,237638764,62111060.0,,38.0,,,9164832.0,11959812.0,95210767.0,142427997.0
891,2022-08-03T17:00:00,ITA,10006,396,10402,1191041,1201443,-28264,45621,19796589,172568,,,21170600,237894561,62165142.0,,47.0,,,9169527.0,12001073.0,95259468.0,142635093.0
